genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text[]|integer[]|integer[]|integer[]|jsonb|numeric[]|text[]|text|integer|boolean|numeric|text[]|boolean|numeric|text|text|integer[]

5|5.16-3.0.2-2-4-4.19.1|5.16-3.0.2-2-4-4.19|5.16-3.0.2-2-4-4|16.3|16|{0, 2, 2, 4, 4}|0|4|1|{ "2E", "2E", "4A1", "4B-1" }|{19, 1}|{19, 1}|{13, 1}|[ [ 1, 1, 3 ], [ 2, 1, 5 ], [ 1, 2, 10 ] ]|{ 3109, 3109, 9258, 15574 }|{ "a", "a", "ac", "abc" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.0.2-2-4-4.19.2|5.16-3.0.2-2-4-4.19|5.16-3.0.2-2-4-4|16.3|16|{0, 2, 2, 4, 4}|0|4|1|{ "2E", "2E", "4A1", "4B-1" }|{19, 2}|{19, 1}|{13, 1}|[ [ 1, 1, 3 ], [ 2, 1, 5 ], [ 1, 2, 10 ] ]|{ 3109, 21410, 9258, 38310 }|{ "a", "abc^-2", "ac", "ac^-1" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.0.2-2-4-4.20.1|5.16-3.0.2-2-4-4.20|5.16-3.0.2-2-4-4|16.3|16|{0, 2, 2, 4, 4}|0|4|1|{ "2E", "2E", "4B1", "4A-1" }|{20, 1}|{20, 1}|{13, 1}|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 2, 9 ] ]|{ 3109, 3109, 6425, 35385 }|{ "a", "a", "c", "c^-1" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.0.2-2-4-4.20.2|5.16-3.0.2-2-4-4.20|5.16-3.0.2-2-4-4|16.3|16|{0, 2, 2, 4, 4}|0|4|1|{ "2E", "2E", "4B1", "4A-1" }|{20, 2}|{20, 1}|{13, 1}|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 2, 9 ] ]|{ 3109, 21410, 6425, 17706 }|{ "a", "abc^-2", "c", "bc" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.1|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 12996, 7836, 7836 }|{ "ab^-2", "ab^2", "ab", "ab" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.2|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 2}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 12996, 25515, 25515 }|{ "ab^-2", "ab^2", "ab^-3", "ab^-3" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.3|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 3}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 24795, 7836, 37210 }|{ "ab^-2", "ab^-4", "ab", "ab^-1" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.4|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 4}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 24795, 18909, 7836 }|{ "ab^-2", "ab^-4", "ab^3", "ab" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.5|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 5}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 24795, 25515, 18909 }|{ "ab^-2", "ab^-4", "ab^-3", "ab^3" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.6|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 6}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 24795, 37210, 25515 }|{ "ab^-2", "ab^-4", "ab^-1", "ab^-3" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.7|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 7}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 31426, 7836, 25515 }|{ "ab^-2", "ab^-2", "ab", "ab^-3" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-8.0.2-2-4-4.1.8|5.16-8.0.2-2-4-4.1|5.16-8.0.2-2-4-4|16.8|16|{0, 2, 2, 4, 4}|0|4|1|{ "2B", "2B", "4B", "4B" }|{1, 8}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 6 ] ]|{ 31426, 31426, 25515, 7836 }|{ "ab^-2", "ab^-2", "ab^-3", "ab" }|8T8|8|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|32.43|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.1.1|5.16-10.0.2-2-4-4.1|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2B", "4A1", "4A-1" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 8 ], [ 1, 1, 10 ] ]|{ 11212861322887, 12526722437160, 14015848452616, 8415842399407 }|{ "b", "abc^-2", "c^-1", "ac^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.2.1|5.16-10.0.2-2-4-4.2|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2B", "4B1", "4B-1" }|{2, 1}|{2, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 8 ] ]|{ 11212861322887, 12526722437160, 19527980750945, 4111228828793 }|{ "b", "abc^-2", "bc", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.3.1|5.16-10.0.2-2-4-4.3|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2B", "4C1", "4C-1" }|{3, 1}|{3, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 8 ], [ 1, 1, 10 ] ]|{ 11212861322887, 12526722437160, 9717329295360, 15329789400263 }|{ "b", "abc^-2", "c", "ac" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.4.1|5.16-10.0.2-2-4-4.4|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2B", "4D1", "4D-1" }|{4, 1}|{4, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 8 ] ]|{ 11212861322887, 12526722437160, 2809821756118, 20841841855150 }|{ "b", "abc^-2", "bc^-1", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.5.1|5.16-10.0.2-2-4-4.5|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2C", "4A1", "4D-1" }|{5, 1}|{5, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|{ 11212861322887, 1313941673647, 14015848452616, 20841841855150 }|{ "b", "ac^-2", "c^-1", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.6.1|5.16-10.0.2-2-4-4.6|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2C", "4B1", "4C-1" }|{6, 1}|{6, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 8 ] ]|{ 11212861322887, 1313941673647, 19527980750945, 15329789400263 }|{ "b", "ac^-2", "bc", "ac" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.7.1|5.16-10.0.2-2-4-4.7|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2C", "4C1", "4B-1" }|{7, 1}|{7, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|{ 11212861322887, 1313941673647, 9717329295360, 4111228828793 }|{ "b", "ac^-2", "c", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.8.1|5.16-10.0.2-2-4-4.8|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2C", "4D1", "4A-1" }|{8, 1}|{8, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 8 ] ]|{ 11212861322887, 1313941673647, 2809821756118, 8415842399407 }|{ "b", "ac^-2", "bc^-1", "ac^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.9.1|5.16-10.0.2-2-4-4.9|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2D", "4A1", "4C-1" }|{9, 1}|{9, 1}|{1, 1}|[ [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|{ 11212861322887, 18086404505023, 14015848452616, 15329789400263 }|{ "b", "ab", "c^-1", "ac" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.10.1|5.16-10.0.2-2-4-4.10|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2D", "4B1", "4D-1" }|{10, 1}|{10, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|{ 11212861322887, 18086404505023, 19527980750945, 20841841855150 }|{ "b", "ab", "bc", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.11.1|5.16-10.0.2-2-4-4.11|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2D", "4C1", "4A-1" }|{11, 1}|{11, 1}|{1, 1}|[ [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|{ 11212861322887, 18086404505023, 9717329295360, 8415842399407 }|{ "b", "ab", "c", "ac^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.12.1|5.16-10.0.2-2-4-4.12|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2D", "4D1", "4B-1" }|{12, 1}|{12, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|{ 11212861322887, 18086404505023, 2809821756118, 4111228828793 }|{ "b", "ab", "bc^-1", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.13.1|5.16-10.0.2-2-4-4.13|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2F", "4A1", "4B-1" }|{13, 1}|{13, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 2, 1, 8 ], [ 1, 1, 12 ] ]|{ 11212861322887, 5666112385511, 14015848452616, 4111228828793 }|{ "b", "a", "c^-1", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.14.1|5.16-10.0.2-2-4-4.14|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2F", "4B1", "4A-1" }|{14, 1}|{14, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 2, 1, 8 ] ]|{ 11212861322887, 5666112385511, 19527980750945, 8415842399407 }|{ "b", "a", "bc", "ac^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.15.1|5.16-10.0.2-2-4-4.15|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2F", "4C1", "4D-1" }|{15, 1}|{15, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 2, 1, 8 ], [ 1, 1, 12 ] ]|{ 11212861322887, 5666112385511, 9717329295360, 20841841855150 }|{ "b", "a", "c", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.16.1|5.16-10.0.2-2-4-4.16|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2A", "2F", "4D1", "4C-1" }|{16, 1}|{16, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 2, 1, 8 ] ]|{ 11212861322887, 5666112385511, 2809821756118, 15329789400263 }|{ "b", "a", "bc^-1", "ac" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.17.1|5.16-10.0.2-2-4-4.17|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2C", "2B", "4A1", "4B1" }|{17, 1}|{17, 1}|{1, 1}|[ [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 11 ] ]|{ 1313941673647, 12526722437160, 14015848452616, 19527980750945 }|{ "ac^-2", "abc^-2", "c^-1", "bc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.18.1|5.16-10.0.2-2-4-4.18|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2C", "2B", "4A-1", "4B-1" }|{18, 1}|{18, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 8 ] ]|{ 1313941673647, 12526722437160, 8415842399407, 4111228828793 }|{ "ac^-2", "abc^-2", "ac^-1", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.19.1|5.16-10.0.2-2-4-4.19|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2C", "2B", "4C1", "4D1" }|{19, 1}|{19, 1}|{1, 1}|[ [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 11 ] ]|{ 1313941673647, 12526722437160, 9717329295360, 2809821756118 }|{ "ac^-2", "abc^-2", "c", "bc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.20.1|5.16-10.0.2-2-4-4.20|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2C", "2B", "4C-1", "4D-1" }|{20, 1}|{20, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 8 ] ]|{ 1313941673647, 12526722437160, 15329789400263, 20841841855150 }|{ "ac^-2", "abc^-2", "ac", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.21.1|5.16-10.0.2-2-4-4.21|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2C", "4A1", "4D1" }|{21, 1}|{21, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 11 ] ]|{ 18086404505023, 1313941673647, 14015848452616, 2809821756118 }|{ "ab", "ac^-2", "c^-1", "bc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.22.1|5.16-10.0.2-2-4-4.22|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2C", "4A-1", "4D-1" }|{22, 1}|{22, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ] ]|{ 18086404505023, 1313941673647, 8415842399407, 20841841855150 }|{ "ab", "ac^-2", "ac^-1", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.23.1|5.16-10.0.2-2-4-4.23|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2C", "4C1", "4B1" }|{23, 1}|{23, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 11 ] ]|{ 18086404505023, 1313941673647, 9717329295360, 19527980750945 }|{ "ab", "ac^-2", "c", "bc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.24.1|5.16-10.0.2-2-4-4.24|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2C", "4C-1", "4B-1" }|{24, 1}|{24, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ] ]|{ 18086404505023, 1313941673647, 15329789400263, 4111228828793 }|{ "ab", "ac^-2", "ac", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.25.1|5.16-10.0.2-2-4-4.25|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2G", "4A1", "4A-1" }|{25, 1}|{25, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 10 ] ]|{ 18086404505023, 16784997442416, 14015848452616, 8415842399407 }|{ "ab", "bc^-2", "c^-1", "ac^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.26.1|5.16-10.0.2-2-4-4.26|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2G", "4B1", "4B-1" }|{26, 1}|{26, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 7 ] ]|{ 18086404505023, 16784997442416, 19527980750945, 4111228828793 }|{ "ab", "bc^-2", "bc", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.27.1|5.16-10.0.2-2-4-4.27|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2G", "4C1", "4C-1" }|{27, 1}|{27, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 10 ] ]|{ 18086404505023, 16784997442416, 9717329295360, 15329789400263 }|{ "ab", "bc^-2", "c", "ac" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.28.1|5.16-10.0.2-2-4-4.28|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2D", "2G", "4D1", "4D-1" }|{28, 1}|{28, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 2, 1, 7 ] ]|{ 18086404505023, 16784997442416, 2809821756118, 20841841855150 }|{ "ab", "bc^-2", "bc^-1", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.29.1|5.16-10.0.2-2-4-4.29|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2B", "4A1", "4D1" }|{29, 1}|{29, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 7 ], [ 2, 1, 8 ], [ 1, 1, 11 ] ]|{ 5666112385511, 12526722437160, 14015848452616, 2809821756118 }|{ "a", "abc^-2", "c^-1", "bc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.30.1|5.16-10.0.2-2-4-4.30|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2B", "4A-1", "4D-1" }|{30, 1}|{30, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 5 ], [ 1, 1, 7 ], [ 2, 1, 8 ] ]|{ 5666112385511, 12526722437160, 8415842399407, 20841841855150 }|{ "a", "abc^-2", "ac^-1", "abc^-1" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.31.1|5.16-10.0.2-2-4-4.31|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2B", "4C1", "4B1" }|{31, 1}|{31, 1}|{1, 1}|[ [ 1, 1, 5 ], [ 1, 1, 7 ], [ 2, 1, 8 ], [ 1, 1, 11 ] ]|{ 5666112385511, 12526722437160, 9717329295360, 19527980750945 }|{ "a", "abc^-2", "c", "bc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.32.1|5.16-10.0.2-2-4-4.32|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2B", "4C-1", "4B-1" }|{32, 1}|{32, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 5 ], [ 1, 1, 7 ], [ 2, 1, 8 ] ]|{ 5666112385511, 12526722437160, 15329789400263, 4111228828793 }|{ "a", "abc^-2", "ac", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.33.1|5.16-10.0.2-2-4-4.33|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2D", "4A1", "4B1" }|{33, 1}|{33, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 11 ] ]|{ 5666112385511, 18086404505023, 14015848452616, 19527980750945 }|{ "a", "ab", "c^-1", "bc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
5|5.16-10.0.2-2-4-4.34.1|5.16-10.0.2-2-4-4.34|5.16-10.0.2-2-4-4|16.10|16|{0, 2, 2, 4, 4}|0|4|1|{ "2F", "2D", "4A-1", "4B-1" }|{34, 1}|{34, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|{ 5666112385511, 18086404505023, 8415842399407, 4111228828793 }|{ "a", "ab", "ac^-1", "abc" }|16T2|16|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|32.28|{0, 2, 2, 2, 4}
